日時,用途,モデル,入力トークン,出力トークン,キャッシュ読出トークン,費用_usd,キー
2026-09-01 05:14:43,機能B（価格予測）,claude-opus-5,1080,86,1334,0.008217,be3de80281e9
2026-09-01 05:14:45,機能B（価格予測）,claude-opus-5,1078,103,1334,0.008632,4e79540cbe6a
2026-09-01 05:14:46,機能B（価格予測）,claude-opus-5,1094,88,1334,0.008337,88da056482b7
2026-09-01 05:14:47,機能B（価格予測）,claude-opus-5,1073,84,1334,0.008132,34ade93af34f
2026-09-01 05:14:47,機能B（価格予測）,claude-opus-5,1090,147,1334,0.009792,7914ce7f371f
2026-09-01 05:14:47,機能B（価格予測）,claude-opus-5,1121,95,1334,0.008647,d7f420ddce8c
2026-09-01 05:14:48,機能B（価格予測）,claude-opus-5,1090,113,1334,0.008942,b95fdacb7f25
2026-09-01 05:14:49,機能B（価格予測）,claude-opus-5,1077,169,1334,0.010277,2e8cd77551b1
2026-09-01 05:14:49,機能B（価格予測）,claude-opus-5,1092,92,1334,0.008427,68bc61d5a557
2026-09-01 05:14:50,機能B（価格予測）,claude-opus-5,1141,99,1334,0.008847,4f8b100ac996
2026-09-01 05:14:50,機能B（価格予測）,claude-opus-5,1117,110,1334,0.009002,fa256bf19a75
2026-09-01 05:14:51,機能B（価格予測）,claude-opus-5,1113,102,1334,0.008782,9ea5f6866f54
2026-09-01 05:14:51,機能B（価格予測）,claude-opus-5,1094,88,1334,0.008337,c7b2acbf2aa7
2026-09-01 05:14:52,機能B（価格予測）,claude-opus-5,1109,94,1334,0.008562,dc9ef5001bf0
2026-09-01 05:14:53,機能B（価格予測）,claude-opus-5,1104,116,1334,0.009087,e46093c65874
2026-09-01 05:14:54,機能B（価格予測）,claude-opus-5,1117,118,1334,0.009202,071be30e0609
2026-09-01 05:14:54,機能B（価格予測）,claude-opus-5,1084,94,1334,0.008437,d0dde381319b
2026-09-01 05:14:55,機能B（価格予測）,claude-opus-5,1099,86,1334,0.008312,c6f9d88a11f0
2026-09-01 05:14:55,機能B（価格予測）,claude-opus-5,1084,110,1334,0.008837,de522ce9b4fe
2026-09-01 05:14:56,機能B（価格予測）,claude-opus-5,1099,102,1334,0.008712,2186c405c1a0
2026-09-01 05:14:56,機能B（価格予測）,claude-opus-5,1082,88,1334,0.008277,96a0bbf41a3b
2026-09-01 05:14:56,機能B（価格予測）,claude-opus-5,1086,93,1334,0.008422,cfdb51f79e1c
2026-09-01 05:14:58,機能B（価格予測）,claude-opus-5,1105,115,1334,0.009067,06e971aae386
2026-09-01 05:14:58,機能B（価格予測）,claude-opus-5,1088,89,1334,0.008332,2cbc2f1c0a5e
2026-09-01 05:14:58,機能B（価格予測）,claude-opus-5,1117,109,1334,0.008977,f24ea1115eef
2026-09-01 05:14:59,機能B（価格予測）,claude-opus-5,1160,92,1334,0.008767,ee4173dca2f0
2026-09-01 05:15:00,機能B（価格予測）,claude-opus-5,1103,119,1334,0.009157,67419ad06e6c
2026-09-01 05:15:01,機能B（価格予測）,claude-opus-5,1119,100,1334,0.008762,0a39dd33ffcd
2026-09-01 05:15:01,機能B（価格予測）,claude-opus-5,1079,115,1334,0.008937,0dacf57a9960
2026-09-01 05:15:01,機能B（価格予測）,claude-opus-5,1112,135,1334,0.009602,b82e242d19c2
2026-09-01 05:15:03,機能B（価格予測）,claude-opus-5,1118,99,1334,0.008732,1c2d8dd7f97c
2026-09-01 05:15:03,機能B（価格予測）,claude-opus-5,1120,96,1334,0.008667,42ea22f99131
2026-09-01 05:15:03,機能B（価格予測）,claude-opus-5,1116,121,1334,0.009272,e9db5da84af6
2026-09-01 05:15:03,機能B（価格予測）,claude-opus-5,1074,101,1334,0.008562,fea2e8881400
2026-09-01 05:15:04,機能B（価格予測）,claude-opus-5,1122,84,1334,0.008377,9ed5311d5b04
2026-09-01 05:15:06,機能B（価格予測）,claude-opus-5,1091,105,1334,0.008747,bf42ea17c1ef
2026-09-01 05:15:06,機能B（価格予測）,claude-opus-5,1095,92,1334,0.008442,f2f4cd435150
2026-09-01 05:15:08,機能B（価格予測）,claude-opus-5,1092,123,1334,0.009202,573f990deee1
2026-09-01 05:15:08,機能B（価格予測）,claude-opus-5,1079,112,1334,0.008862,70b71b918865
2026-09-01 05:15:08,機能B（価格予測）,claude-opus-5,1118,103,1334,0.008832,8c323d58c9b1
2026-09-01 05:15:08,機能B（価格予測）,claude-opus-5,1101,99,1334,0.008647,9d2c1bf31d6e
2026-09-01 05:15:08,機能B（価格予測）,claude-opus-5,1086,107,1334,0.008772,d48428d311e7
2026-09-01 05:15:10,機能B（価格予測）,claude-opus-5,1115,116,1334,0.009142,6e6bf53288b6
2026-09-01 05:15:10,機能B（価格予測）,claude-opus-5,1106,88,1334,0.008397,b173d9dd870c
2026-09-01 05:15:11,機能B（価格予測）,claude-opus-5,1092,111,1334,0.008902,a93532c36f5a
2026-09-01 05:15:12,機能B（価格予測）,claude-opus-5,1076,91,1334,0.008322,48c9e708b1f8
2026-09-01 05:15:13,機能B（価格予測）,claude-opus-5,1138,108,1334,0.009057,00f61e2d4629
2026-09-01 05:15:13,機能B（価格予測）,claude-opus-5,1124,109,1334,0.009012,2528688e00e1
2026-09-01 05:15:38,機能B（価格予測）,claude-opus-5,1089,108,1334,0.008812,6c0637ad88a1
2026-09-01 05:15:42,機能B（価格予測）,claude-opus-5,1096,94,1334,0.008497,1cfbc264ae46
2026-09-01 05:15:42,機能B（価格予測）,claude-opus-5,1091,84,1334,0.008222,579750044e1a
2026-09-01 05:15:42,機能B（価格予測）,claude-opus-5,1084,101,1334,0.008612,ad582c5ddc4e
2026-09-01 05:15:42,機能B（価格予測）,claude-opus-5,1116,99,1334,0.008722,e261edd0d2a6
2026-09-01 05:15:43,機能B（価格予測）,claude-opus-5,1080,87,1334,0.008242,27c5629d48e8
2026-09-01 05:15:43,機能B（価格予測）,claude-opus-5,1071,92,1334,0.008322,5354de3f3618
2026-09-01 05:15:43,機能B（価格予測）,claude-opus-5,1091,113,1334,0.008947,c37e92bbef17
2026-09-01 05:15:44,機能B（価格予測）,claude-opus-5,1093,119,1334,0.009107,ada470f2a626
2026-09-01 05:15:46,機能B（価格予測）,claude-opus-5,1115,111,1334,0.009017,6d4f622b9a9a
2026-09-01 05:15:47,機能B（価格予測）,claude-opus-5,1143,99,1334,0.008857,3e8a1e37ceb0
2026-09-01 05:15:48,機能B（価格予測）,claude-opus-5,1100,110,1334,0.008917,16183181d280
2026-09-01 05:15:48,機能B（価格予測）,claude-opus-5,1113,111,1334,0.009007,91bf6cc1aa8d
2026-09-01 05:15:48,機能B（価格予測）,claude-opus-5,1098,88,1334,0.008357,b4ada19df2d2
2026-09-01 05:15:48,機能B（価格予測）,claude-opus-5,1098,103,1334,0.008732,e71b7ed63365
2026-09-01 05:15:49,機能B（価格予測）,claude-opus-5,1108,98,1334,0.008657,8aaf53d53bf3
2026-09-01 05:15:51,機能B（価格予測）,claude-opus-5,1086,109,1334,0.008822,5eb81eff6ee8
2026-09-01 05:15:52,機能B（価格予測）,claude-opus-5,1105,101,1334,0.008717,4a5bce8da892
2026-09-01 05:15:52,機能B（価格予測）,claude-opus-5,1110,102,1334,0.008767,75343795f4b1
2026-09-01 05:15:53,機能B（価格予測）,claude-opus-5,1074,117,1334,0.008962,122121e69953
2026-09-01 05:15:53,機能B（価格予測）,claude-opus-5,1087,103,1334,0.008677,326fba576d0c
2026-09-01 05:15:53,機能B（価格予測）,claude-opus-5,1099,93,1334,0.008487,7479475d6fd2
2026-09-01 05:15:53,機能B（価格予測）,claude-opus-5,1091,107,1334,0.008797,7bf1ed576ddb
2026-09-01 05:15:54,機能B（価格予測）,claude-opus-5,1091,116,1334,0.009022,af29433a4b02
2026-09-01 05:15:56,機能B（価格予測）,claude-opus-5,1089,110,1334,0.008862,0dcacae486e0
2026-09-01 05:15:57,機能B（価格予測）,claude-opus-5,1122,85,1334,0.008402,92ef6a518a34
2026-09-01 05:15:58,機能B（価格予測）,claude-opus-5,1138,94,1334,0.008707,149ce62c28a2
2026-09-01 05:15:58,機能B（価格予測）,claude-opus-5,1086,82,1334,0.008147,5beae13bfbef
2026-09-01 05:15:58,機能B（価格予測）,claude-opus-5,1092,103,1334,0.008702,cc91f8a7a561
2026-09-01 05:15:58,機能B（価格予測）,claude-opus-5,1113,81,1334,0.008257,cd612d779e80
2026-09-01 05:15:59,機能B（価格予測）,claude-opus-5,1104,114,1334,0.009037,1ba3f2255c83
2026-09-01 05:15:59,機能B（価格予測）,claude-opus-5,1090,86,1334,0.008267,48bd1509359a
2026-09-01 05:16:01,機能B（価格予測）,claude-opus-5,1093,90,1334,0.008382,7cacdf0a0ca9
2026-09-01 05:16:02,機能B（価格予測）,claude-opus-5,1138,100,1334,0.008857,22854a88a58b
2026-09-01 05:16:02,機能B（価格予測）,claude-opus-5,1104,91,1334,0.008462,9e687050fa1f
2026-09-01 05:16:03,機能B（価格予測）,claude-opus-5,1104,100,1334,0.008687,3b97c89f5505
2026-09-01 05:16:03,機能B（価格予測）,claude-opus-5,1135,101,1334,0.008867,a14a10360cb1
2026-09-01 05:16:03,機能B（価格予測）,claude-opus-5,1108,109,1334,0.008932,d600444d958b
2026-09-01 05:16:04,機能B（価格予測）,claude-opus-5,1104,80,1334,0.008187,9dc9ef2c2e55
2026-09-01 05:16:05,機能B（価格予測）,claude-opus-5,1102,171,1334,0.010452,54e63b76764f
2026-09-01 05:16:06,機能B（価格予測）,claude-opus-5,1115,89,1334,0.008467,06f3c489cc40
2026-09-01 05:16:07,機能B（価格予測）,claude-opus-5,1076,91,1334,0.008322,0af6988afdf5
2026-09-01 05:16:07,機能B（価格予測）,claude-opus-5,1082,114,1334,0.008927,4de17d5410e3
2026-09-01 05:16:07,機能B（価格予測）,claude-opus-5,1105,104,1334,0.008792,6fb0d9ea2dd8
2026-09-01 05:16:08,機能B（価格予測）,claude-opus-5,1108,115,1334,0.009082,2b100b71e171
2026-09-01 05:16:09,機能B（価格予測）,claude-opus-5,1091,96,1334,0.008522,29749a99aedb
2026-09-01 05:16:09,機能B（価格予測）,claude-opus-5,1065,89,1334,0.008217,890f07c1fd7b
2026-09-01 05:16:09,機能B（価格予測）,claude-opus-5,1108,106,1334,0.008857,8fdb42168ace
2026-09-01 05:16:11,機能B（価格予測）,claude-opus-5,1093,103,1334,0.008707,b773813e8fac
2026-09-01 05:16:12,機能B（価格予測）,claude-opus-5,1078,74,1334,0.007907,5394db1b0c34
2026-09-01 05:16:12,機能B（価格予測）,claude-opus-5,1081,75,1334,0.007947,b6edf91c1e9c
2026-09-01 05:16:14,機能B（価格予測）,claude-opus-5,1112,108,1334,0.008927,3ef21874fc18
2026-09-01 05:16:14,機能B（価格予測）,claude-opus-5,1102,83,1334,0.008252,ba56696e3630
2026-09-01 05:16:15,機能B（価格予測）,claude-opus-5,1085,124,1334,0.009192,0b32ea6566be
2026-09-01 05:16:15,機能B（価格予測）,claude-opus-5,1083,124,1334,0.009182,8c2083e39038
2026-09-01 05:16:15,機能B（価格予測）,claude-opus-5,1092,101,1334,0.008652,8c7454714a61
2026-09-01 05:16:16,機能B（価格予測）,claude-opus-5,1092,82,1334,0.008177,08461a46ed08
2026-09-01 05:16:16,機能B（価格予測）,claude-opus-5,522,110,1334,0.006027,2f6141e390d6
2026-09-01 05:16:16,機能B（価格予測）,claude-opus-5,1094,100,1334,0.008637,806b46c7fd4f
2026-09-01 05:16:18,機能B（価格予測）,claude-opus-5,1094,89,1334,0.008362,31700fa96c54
2026-09-01 05:16:18,機能B（価格予測）,claude-opus-5,1095,114,1334,0.008992,e318b0a7a5a9
2026-09-01 05:16:19,機能B（価格予測）,claude-opus-5,1114,98,1334,0.008687,f0beea1d4b96
2026-09-01 05:16:19,機能B（価格予測）,claude-opus-5,1113,112,1334,0.009032,f37b3af1e248
2026-09-01 05:16:20,機能B（価格予測）,claude-opus-5,1094,90,1334,0.008387,14c684adade3
2026-09-01 05:16:20,機能B（価格予測）,claude-opus-5,1065,79,1334,0.007967,173dd73b4e16
2026-09-01 05:16:21,機能B（価格予測）,claude-opus-5,500,98,1334,0.005617,3c3287c2b279
2026-09-01 05:16:21,機能B（価格予測）,claude-opus-5,518,119,1334,0.006232,7b7e6f28396c
2026-09-01 05:16:21,機能B（価格予測）,claude-opus-5,507,113,1334,0.006027,80a43b420024
2026-09-01 05:16:21,機能B（価格予測）,claude-opus-5,499,123,1334,0.006237,890f578468bf
2026-09-01 05:16:21,機能B（価格予測）,claude-opus-5,1124,141,1334,0.009812,8d7492d20b97
2026-09-01 05:16:21,機能B（価格予測）,claude-opus-5,532,108,1334,0.006027,cab5a89f126d
2026-09-01 05:16:22,機能B（価格予測）,claude-opus-5,1078,87,1334,0.008232,65684a1cb437
2026-09-01 05:16:22,機能B（価格予測）,claude-opus-5,1112,122,1334,0.009277,c93a08d07bee
2026-09-01 05:16:23,機能B（価格予測）,claude-opus-5,1095,105,1334,0.008767,c186cef3562b
2026-09-01 05:16:24,機能B（価格予測）,claude-opus-5,1082,92,1334,0.008377,20226e123e30
2026-09-01 05:16:25,機能B（価格予測）,claude-opus-5,1088,95,1334,0.008482,e2ce6ccf10a9
2026-09-01 05:16:26,機能B（価格予測）,claude-opus-5,1097,87,1334,0.008327,2fbbb63bdb22
2026-09-01 05:16:26,機能B（価格予測）,claude-opus-5,1085,124,1334,0.009192,87a456829405
2026-09-01 05:16:26,機能B（価格予測）,claude-opus-5,1107,94,1334,0.008552,b3b39b92451c
2026-09-01 05:16:27,機能B（価格予測）,claude-opus-5,1090,113,1334,0.008942,81a58f1f1a6f
2026-09-01 05:16:27,機能B（価格予測）,claude-opus-5,1094,99,1334,0.008612,892cb796f3be
2026-09-01 05:16:28,機能B（価格予測）,claude-opus-5,1075,119,1334,0.009017,f5d2051f8ffe
2026-09-01 05:16:29,機能B（価格予測）,claude-opus-5,1103,105,1334,0.008807,32db4828b489
2026-09-01 05:16:29,機能B（価格予測）,claude-opus-5,1092,83,1334,0.008202,d6d06d4b1a5a
2026-09-01 05:16:30,機能B（価格予測）,claude-opus-5,1143,87,1334,0.008557,3f5f1b79f2ff
2026-09-01 05:16:30,機能B（価格予測）,claude-opus-5,1103,107,1334,0.008857,57a5a57eaeaa
2026-09-01 05:16:31,機能B（価格予測）,claude-opus-5,1114,72,1334,0.008037,4664312d6b1b
2026-09-01 05:16:31,機能B（価格予測）,claude-opus-5,1104,96,1334,0.008587,4bbf0cecd214
2026-09-01 05:16:32,機能B（価格予測）,claude-opus-5,1083,89,1334,0.008307,539a5eca6a1c
2026-09-01 05:16:33,機能B（価格予測）,claude-opus-5,1149,99,1334,0.008887,5fb45290568b
2026-09-01 05:16:33,機能B（価格予測）,claude-opus-5,1084,99,1334,0.008562,f677d0416af9
2026-09-01 05:16:34,機能B（価格予測）,claude-opus-5,1086,109,1334,0.008822,a349d0cd1d03
2026-09-01 05:16:35,機能B（価格予測）,claude-opus-5,1092,104,1334,0.008727,e14211979395
2026-09-01 05:16:36,機能B（価格予測）,claude-opus-5,1077,90,1334,0.008302,59a8655efb3f
2026-09-01 05:16:36,機能B（価格予測）,claude-opus-5,1077,101,1334,0.008577,7d051cb9bee7
2026-09-01 05:16:37,機能B（価格予測）,claude-opus-5,1092,133,1334,0.009452,ce432b6c8417
2026-09-01 05:16:38,機能B（価格予測）,claude-opus-5,1089,102,1334,0.008662,302c3f2dc987
2026-09-01 05:16:38,機能B（価格予測）,claude-opus-5,1070,87,1334,0.008192,d3192ff09c62
2026-09-01 05:16:39,機能B（価格予測）,claude-opus-5,1102,114,1334,0.009027,2f01995e749c
2026-09-01 05:16:39,機能B（価格予測）,claude-opus-5,1095,107,1334,0.008817,bf7317577602
2026-09-01 05:16:40,機能B（価格予測）,claude-opus-5,1081,101,1334,0.008597,83b7f02b6a83
2026-09-01 05:16:40,機能B（価格予測）,claude-opus-5,1093,95,1334,0.008507,8fe00116cadd
2026-09-01 05:16:42,機能B（価格予測）,claude-opus-5,1093,132,1334,0.009432,188914de4e83
2026-09-01 05:16:42,機能B（価格予測）,claude-opus-5,1082,109,1334,0.008802,e9899e69348f
2026-09-01 05:16:43,機能B（価格予測）,claude-opus-5,1103,92,1334,0.008482,0ebdeb50aaf0
2026-09-01 05:16:43,機能B（価格予測）,claude-opus-5,1081,97,1334,0.008497,1bb9b3c13835
2026-09-01 05:16:44,機能B（価格予測）,claude-opus-5,1093,106,1334,0.008782,eca63237f1fb
2026-09-01 05:16:45,機能B（価格予測）,claude-opus-5,1156,111,1334,0.009222,5d28ba9b9570
2026-09-01 05:16:45,機能B（価格予測）,claude-opus-5,1094,99,1334,0.008612,9709070bbb6a
2026-09-01 05:16:45,機能B（価格予測）,claude-opus-5,1115,96,1334,0.008642,ecef13c816f8
2026-09-01 05:16:46,機能B（価格予測）,claude-opus-5,1090,88,1334,0.008317,9b1db16c8a11
2026-09-01 05:16:47,機能B（価格予測）,claude-opus-5,1101,130,1334,0.009422,85a8b1cc17a3
2026-09-01 05:16:48,機能B（価格予測）,claude-opus-5,1107,105,1334,0.008827,84134f8ec458
2026-09-01 05:16:49,機能B（価格予測）,claude-opus-5,1093,100,1334,0.008632,0b47da9c4e11
2026-09-01 05:16:49,機能B（価格予測）,claude-opus-5,1074,93,1334,0.008362,b203bb847e80
2026-09-01 05:16:49,機能B（価格予測）,claude-opus-5,1132,122,1334,0.009377,d59581cc0890
2026-09-01 05:16:50,機能B（価格予測）,claude-opus-5,1113,101,1334,0.008757,f7c5783d5817
2026-09-01 05:16:51,機能B（価格予測）,claude-opus-5,1106,99,1334,0.008672,6bd2e311ac21
2026-09-01 05:16:52,機能B（価格予測）,claude-opus-5,1094,108,1334,0.008837,542b4a1883c3
2026-09-01 05:16:52,機能B（価格予測）,claude-opus-5,1085,103,1334,0.008667,b003d67f36f7
2026-09-01 05:16:54,機能B（価格予測）,claude-opus-5,1094,109,1334,0.008862,04ffb906de15
2026-09-01 05:16:54,機能B（価格予測）,claude-opus-5,1092,111,1334,0.008902,20b1e38b2594
2026-09-01 05:16:54,機能B（価格予測）,claude-opus-5,1086,100,1334,0.008597,5fd16c79d135
2026-09-01 05:16:54,機能B（価格予測）,claude-opus-5,1101,99,1334,0.008647,e4c87e591426
2026-09-01 05:16:55,機能B（価格予測）,claude-opus-5,1095,106,1334,0.008792,4bd58585fcb3
2026-09-01 05:16:56,機能B（価格予測）,claude-opus-5,1098,117,1334,0.009082,c66835f3b485
2026-09-01 05:17:17,機能B（価格予測）,claude-opus-5,1102,91,1334,0.008452,8771c12a4730
2026-09-01 05:17:22,機能B（価格予測）,claude-opus-5,1096,93,1334,0.008472,9427788c52ad
2026-09-01 05:17:22,機能B（価格予測）,claude-opus-5,1117,91,1334,0.008527,9570aca55ce8
2026-09-01 05:17:23,機能B（価格予測）,claude-opus-5,1079,92,1334,0.008362,0f79e9bb1d8b
2026-09-01 05:17:23,機能B（価格予測）,claude-opus-5,1122,100,1334,0.008777,475c541e09b2
2026-09-01 05:17:23,機能B（価格予測）,claude-opus-5,1073,91,1334,0.008307,54faf46b1920
2026-09-01 05:17:23,機能B（価格予測）,claude-opus-5,1101,100,1334,0.008672,5ecd9a85cfe2
2026-09-01 05:17:23,機能B（価格予測）,claude-opus-5,1085,103,1334,0.008667,e7b870a0d109
2026-09-01 05:17:24,機能B（価格予測）,claude-opus-5,1081,133,1334,0.009397,8588875b7636
2026-09-01 05:17:27,機能B（価格予測）,claude-opus-5,1107,107,1334,0.008877,6bde05ca22b7
2026-09-01 05:17:27,機能B（価格予測）,claude-opus-5,1085,93,1334,0.008417,b0646c197cab
2026-09-01 05:17:28,機能B（価格予測）,claude-opus-5,1087,115,1334,0.008977,0d2fb07f0cb1
2026-09-01 05:17:28,機能B（価格予測）,claude-opus-5,1106,123,1334,0.009272,363750b04aed
2026-09-01 05:17:28,機能B（価格予測）,claude-opus-5,1082,97,1334,0.008502,579460674df7
2026-09-01 05:17:29,機能B（価格予測）,claude-opus-5,1088,109,1334,0.008832,04343e7a4363
2026-09-01 05:17:29,機能B（価格予測）,claude-opus-5,1114,97,1334,0.008662,5be1416c5e1b
2026-09-01 05:17:29,機能B（価格予測）,claude-opus-5,1108,92,1334,0.008507,97fc36a6a5b2
2026-09-01 05:17:32,機能B（価格予測）,claude-opus-5,1085,83,1334,0.008167,896a40b4217d
2026-09-01 05:17:32,機能B（価格予測）,claude-opus-5,1071,96,1334,0.008422,a8d40c988ebf
2026-09-01 05:17:33,機能B（価格予測）,claude-opus-5,1093,80,1334,0.008132,2c8a01c99b4c
2026-09-01 05:17:33,機能B（価格予測）,claude-opus-5,1079,109,1334,0.008787,dcb69a305fe1
2026-09-01 05:17:34,機能B（価格予測）,claude-opus-5,1127,89,1334,0.008527,35ad8667dfe1
2026-09-01 05:17:34,機能B（価格予測）,claude-opus-5,1107,106,1334,0.008852,c3e6721f8e57
2026-09-01 05:17:34,機能B（価格予測）,claude-opus-5,1105,108,1334,0.008892,d418adbdcb1a
2026-09-01 05:17:35,機能B（価格予測）,claude-opus-5,1092,129,1334,0.009352,889023ae6e23
2026-09-01 05:17:36,機能B（価格予測）,claude-opus-5,1143,86,1334,0.008532,eb24af94aedd
2026-09-01 05:17:37,機能B（価格予測）,claude-opus-5,1117,92,1334,0.008552,61fe11f16b01
2026-09-01 05:17:37,機能B（価格予測）,claude-opus-5,1101,109,1334,0.008897,875d9f441dd6
2026-09-01 05:17:38,機能B（価格予測）,claude-opus-5,1123,84,1334,0.008382,235d23d7c01a
2026-09-01 05:17:38,機能B（価格予測）,claude-opus-5,1098,73,1334,0.007982,296abd84fabd
2026-09-01 05:17:38,機能B（価格予測）,claude-opus-5,1110,121,1334,0.009242,2ef3fd9ceff1
2026-09-01 05:17:39,機能B（価格予測）,claude-opus-5,1115,116,1334,0.009142,b0fa956e452e
2026-09-01 05:17:39,機能B（価格予測）,claude-opus-5,1093,109,1334,0.008857,b341d65a5b29
2026-09-01 05:17:41,機能B（価格予測）,claude-opus-5,1075,106,1334,0.008692,ada5737b0416
2026-09-01 05:17:41,機能B（価格予測）,claude-opus-5,1135,86,1334,0.008492,dd21ae39770c
2026-09-01 05:17:42,機能B（価格予測）,claude-opus-5,1109,105,1334,0.008837,2daf64b3cb6f
2026-09-01 05:17:43,機能B（価格予測）,claude-opus-5,1081,108,1334,0.008772,7ed73e961563
2026-09-01 05:17:43,機能B（価格予測）,claude-opus-5,1090,96,1334,0.008517,ab63d522cc8d
2026-09-01 05:17:44,機能B（価格予測）,claude-opus-5,1074,87,1334,0.008212,4586f17e1fff
2026-09-01 05:17:44,機能B（価格予測）,claude-opus-5,1094,85,1334,0.008262,72f6f41ae5bf
2026-09-01 05:17:44,機能B（価格予測）,claude-opus-5,1093,110,1334,0.008882,984acdbd2be6
2026-09-01 05:17:46,機能B（価格予測）,claude-opus-5,1082,103,1334,0.008652,a39445f79143
2026-09-01 05:17:46,機能B（価格予測）,claude-opus-5,1096,79,1334,0.008122,d2bc41408e45
2026-09-01 05:17:47,機能B（価格予測）,claude-opus-5,1109,82,1334,0.008262,d53c6b26afb4
2026-09-01 05:17:48,機能B（価格予測）,claude-opus-5,1087,103,1334,0.008677,7f49ef7cdfe0
2026-09-01 05:17:48,機能B（価格予測）,claude-opus-5,1097,99,1334,0.008627,93e58ec20876
2026-09-01 05:17:48,機能B（価格予測）,claude-opus-5,1098,84,1334,0.008257,ebc458cc8468
2026-09-01 05:17:49,機能B（価格予測）,claude-opus-5,1077,96,1334,0.008452,cbc06674b883
2026-09-01 05:17:50,機能B（価格予測）,claude-opus-5,1096,105,1334,0.008772,98756aa356e5
2026-09-01 05:17:51,機能B（価格予測）,claude-opus-5,1098,90,1334,0.008407,d05bb766ef5d
2026-09-01 05:17:51,機能B（価格予測）,claude-opus-5,1093,111,1334,0.008907,dfbfe1a74239
2026-09-01 05:17:52,機能B（価格予測）,claude-opus-5,1098,91,1334,0.008432,41252662d782
2026-09-01 05:17:52,機能B（価格予測）,claude-opus-5,1092,117,1334,0.009052,f224b944455a
2026-09-01 05:17:53,機能B（価格予測）,claude-opus-5,1076,107,1334,0.008722,6900bce9bec5
2026-09-01 05:17:53,機能B（価格予測）,claude-opus-5,1103,109,1334,0.008907,8180a9828309
2026-09-01 05:17:54,機能B（価格予測）,claude-opus-5,1100,91,1334,0.008442,91fff260b4c9
2026-09-01 05:17:54,機能B（価格予測）,claude-opus-5,1089,89,1334,0.008337,df0ce2c95d85
2026-09-01 05:17:56,機能B（価格予測）,claude-opus-5,1074,114,1334,0.008887,1904c2b8cddb
2026-09-01 05:17:56,機能B（価格予測）,claude-opus-5,1079,103,1334,0.008637,d1b782e2ca2d
2026-09-01 05:17:56,機能B（価格予測）,claude-opus-5,1080,82,1334,0.008117,de8363d8ca9b
2026-09-01 05:17:57,機能B（価格予測）,claude-opus-5,1100,84,1334,0.008267,8efa0f53383c
2026-09-01 05:17:57,機能B（価格予測）,claude-opus-5,1120,96,1334,0.008667,a0757bc62372
2026-09-01 05:17:58,機能B（価格予測）,claude-opus-5,1108,111,1334,0.008982,54855fe89272
2026-09-01 05:17:59,機能B（価格予測）,claude-opus-5,1081,118,1334,0.009022,42db50f6ea1d
2026-09-01 05:17:59,機能B（価格予測）,claude-opus-5,1083,100,1334,0.008582,c792a8c5441a
2026-09-01 05:18:01,機能B（価格予測）,claude-opus-5,1099,98,1334,0.008612,21d0f1e7d93e
2026-09-01 05:18:01,機能B（価格予測）,claude-opus-5,1126,103,1334,0.008872,ef1eb95acbcc
2026-09-01 05:18:01,機能B（価格予測）,claude-opus-5,1091,117,1334,0.009047,f4928f7309ed
2026-09-01 05:18:02,機能B（価格予測）,claude-opus-5,1088,99,1334,0.008582,75556ed9b9c3
2026-09-01 05:18:02,機能B（価格予測）,claude-opus-5,1096,106,1334,0.008797,d6fd662a608e
2026-09-01 05:18:03,機能B（価格予測）,claude-opus-5,1085,97,1334,0.008517,0823cb05c52d
2026-09-01 05:18:03,機能B（価格予測）,claude-opus-5,1096,88,1334,0.008347,1af4f23716d3
2026-09-01 05:18:03,機能B（価格予測）,claude-opus-5,1088,84,1334,0.008207,5f7bac2f19e9
2026-09-01 05:18:05,機能B（価格予測）,claude-opus-5,1080,94,1334,0.008417,a2694d5e8aae
2026-09-01 05:18:06,機能B（価格予測）,claude-opus-5,1072,127,1334,0.009202,10d6ea77ebcb
2026-09-01 05:18:06,機能B（価格予測）,claude-opus-5,1118,123,1334,0.009332,93541c494ec6
2026-09-01 05:18:07,機能B（価格予測）,claude-opus-5,1068,109,1334,0.008732,39bd94b0657d
2026-09-01 05:18:08,機能B（価格予測）,claude-opus-5,1069,110,1334,0.008762,f3a4928677d1
2026-09-01 05:18:09,機能B（価格予測）,claude-opus-5,1082,97,1334,0.008502,1d829dff061f
2026-09-01 05:18:09,機能B（価格予測）,claude-opus-5,1101,107,1334,0.008847,4baf0fb498c7
2026-09-01 05:18:09,機能B（価格予測）,claude-opus-5,1084,121,1334,0.009112,9ce157cd2d9d
2026-09-01 05:18:10,機能B（価格予測）,claude-opus-5,1115,99,1334,0.008717,6adef252b3f9
2026-09-01 05:18:11,機能B（価格予測）,claude-opus-5,1094,95,1334,0.008512,c197fbac15f9
2026-09-01 05:18:12,機能B（価格予測）,claude-opus-5,1093,109,1334,0.008857,cda89949dc7e
2026-09-01 05:18:13,機能B（価格予測）,claude-opus-5,1089,111,1334,0.008887,8cea60a12d8a
2026-09-01 05:18:13,機能B（価格予測）,claude-opus-5,1073,86,1334,0.008182,ca31ef3afefd
2026-09-01 05:18:14,機能B（価格予測）,claude-opus-5,1094,112,1334,0.008937,f67f4d6323dd
2026-09-01 05:18:15,機能B（価格予測）,claude-opus-5,1104,115,1334,0.009062,738cc572cf2f
