IDLink,Title,Headline,Source,Topic,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn
73131,Palestine-Israel: Europe Drowning in America's Failures,"On Monday, January 18, 2016, the monthly meeting of the European Union Foreign Affairs Council in Brussels is expected to discuss and",Huffington Post (blog),palestine,2016-01-18 18:05:10,0,-0.0279508497187474,24,2,1
3658,Focus on TC economy,"""""""The opening of the Turkish market to the Cyprus economy will benefit the service sector, shipping and tourism and therefore increase growth",In-Cyprus (press release) (subscription) (blog),economy,2015-11-21 05:40:11,0.046875,-0.0866127910194667,4,0,0
28212,EU's Only Recession-Free Economy Since Crisis Shrank After All,"Poland branded its economy as the European Union's sole """"""green island"""""" of growth surrounded by a sea of red recession following the 2008",Bloomberg,economy,2016-03-01 13:42:26,-0.122977464562104,-0.406413865552882,0,0,0
46266,Services rescue UK economy from worsening downturn,"The services industries, once again, have come to the rescue of the British economy. In the first quarter of this year, output fell in manufacturing,",Telegraph.co.uk,economy,2016-04-29 23:07:16,-0.0472455591261534,-0.01875,7,0,0
104538,Can Introverts Be Powerful Leaders? Ask President Obama,"As he wraps up his tenure, President Barack Obama shares that he is most productive in solitude. Here is how he leads while respecting his",Inc.com,obama,2016-07-05 19:40:14,0.0859331157691986,0.114583333333333,345,13,310
83056,Obama Blames Trump's Rise on GOP,President Obama assured the Canadian leader that Americans won't flee the country after the 2016 election. ,WABC-TV New York,obama,2016-03-10 18:31:00,0.0964486586220877,0.161374306091976,3,0,0
32389,Vote: Are you feeling better about the economy?,The economy seems on a much better footing after January's turbulence. Real or a false calm? Please vote in today's poll.,The Seattle Times,economy,2016-03-18 17:20:30,0,0.0159268751831964,0,0,0
16322,Microsoft Office for Android Makes It Easier for New Users to Come ...,"The Microsoft Office productivity suite for Android has received an update that brings interesting new features to the Word, Excel, and",NDTV,microsoft,2016-01-13 13:02:27,-0.0100234421734309,-0.0318234423260822,17,0,2
28483,Trudeau boosts effort on low-carbon economy,"They're looking to identify and promote policies that spur innovation, generate jobs and boost the economy while improving the environment",Globalnews.ca,economy,2016-03-01 23:00:26,0.188982236504614,0.251557647468726,29,0,0
85977,The Latest: Cruz attacks Trump's reference to 'Palestine',"&quot;Palestine has not existed since 1948,&quot; Cruz began in his speech Trump made at least three references to &quot;Palestine,&quot; and noted that both",Crookston Daily Times,palestine,2016-03-22 00:00:00,0,-0.159344359799775,-1,-1,-1
75023,Warren: Obama administration 'shockingly weak' on corporate crime,"Sen. Elizabeth Warren (D-Mass.) opened up a new broadside against the Obama administration Friday, accusing his Justice Department of",The Hill,obama,2016-01-29 11:11:30,0,0.0186338998124984,2573,22,2
86480,White House: Obama Discussed Exiled Fugitives With Cuban ...,"President Obama broached a topic of U.S. fugitives hiding in Cuba during his recent trip to the island nation, White House press secretary",Daily Caller,obama,2016-03-28 20:55:07,-0.063836028857119,-0.0956831930774679,3,0,0
98349,Faminist totally occupied by Palestine,"First, because Hall herself not only declined the prize; her supporters, the British Committee for the Universities of Palestine released the news",Arutz Sheva,palestine,2016-05-25 22:03:34,0.0559016994374947,0.0575938046266198,21,0,6
10331,"Excalibur Integrated Systems, Inc Announces Its Involvement In The ...","Chattanooga based Excalibur Integrated Systems, Inc, a privately held company, announced Friday its participation in the Microsoft Devices",The Chattanoogan,microsoft,2015-12-18 17:05:23,0.0833333333333333,0,0,0,0
10025,Elmo Solutions Announces Microsoft Dynamics NAV 2016 ERP ...,"The Agni Link Dashboard simultaneously displays tree view of the Bill of Materials being integrated, as well as a component pane that gives a",Business Wire (press release),microsoft,2015-12-17 15:12:24,0,-0.161432557789811,0,1,18
4170,"Microsoft Is More Male Than Last Year, Insists This Is Progress","So, back in December, Microsoft's chief executive publicly vowed to do better at diversity. The company, like its rivals in the tech industry,",Huffington Post,microsoft,2015-11-23 21:37:18,-0.0904534033733289,0.27229955252384,46,3,8
79480,Obama Moves Forward Despite Criticism: “I’m Going To Cuba”,Obama will be the first sitting president in 90 years to step foot on the island. ,Vibe Magazine,obama,2016-02-22 21:09:00,-0.12846752994434,0.121030729568982,15,0,0
25544,Growing number of Canadians pessimistic over economy: study,"Canadians have grown increasingly pessimistic about the economy, according to an amalgam of surveys dating back to 2002 that highlighted a gap in earnings between generations. The proportion of Canadians who rated themselves as belonging to the middle class fell dramatically in those years from 70 percent to 47 percent, said the study released Thursday by the University of Calgary School of ",AFP via Yahoo! India News,economy,2016-02-18 12:31:00,-0.0441941738241592,0.048820841617809,0,0,0
25524,Robust Indian economy to grow at 7.4% next fiscal: OECD,LONDON: Indian economy will continue to see robust growth at 7.4 per cent in the next financial year even as only modest recovery is expected,Economic Times,economy,2016-02-18 17:20:23,0.0729166666666667,-0.113955139133298,3,1,1
17960,"Consumer, Environmental And Economic Benefits Of A Tax-Free ...","As we enter the new year looking for legislative opportunities that produce massive economic benefits for American consumers, consider the",Forbes,economy,2016-01-19 19:38:23,-0.0833333333333333,0.00174692810742171,8,0,14
6436,Economist Bill Greiner says decline in consumer debt is helping US ...,"Bill Greiner, chief investment strategist at Mariner Wealth Advisors, compared the U.S. to a calm island in a tough international economy",Tulsa World,economy,2015-12-02 20:33:15,-0.0502518907629607,-0.128253555932672,2,0,6
21758,How Microsoft CEO Satya Nadella did what Steve Ballmer and Bill Gates couldn’t,"On Thursday, February 4, Satya Nadella will celebrate his second anniversary as the CEO of ",Business Insider via Yahoo Canada Finance,microsoft,2016-01-30 06:16:00,0,-0.0668153104781061,-1,-1,-1
99208,A Look Back At Barack Obama's Digs Over The Years,"With President Barack Obama's second term coming to a close, the first family reportedly is eyeing a luxurious new Washington, D.C., home.",Huffington Post,obama,2016-05-31 23:35:29,0.144937726091051,0.0316246861319897,19,0,0
66794,Obama's DJ Gives Us His Chill Holiday Travel Playlist,"So, we asked DJ Cassidy, who famously deejayed President Barack Obama's Inaugurations and 50th birthday, as well as the weddings of",Yahoo Travel,obama,2015-12-14 05:42:39,-0.0833333333333333,0.0547316388091424,65,0,0
48306,Alaska's economy slips on the oil bust,The 40-year free ride is done. Falling oil prices and production have left Alaska with a headache that won't fully go away even if petroleum,The Seattle Times,economy,2016-05-09 18:47:17,-0.052495065695726,-0.227708333333333,2,0,0
100346,Congress sends Obama bill to regulate toxic chemicals,"WASHINGTON """""" Congress on Tuesday sent President Barack Obama a sweeping bill that would for the first time regulate tens of thousands of",Washington Post,obama,2016-06-08 00:55:42,-0.0883883476483184,0.139912970108369,20,0,0
53213,Economy appears to be losing steam as growth slows down in first quarter,"OTTAWA - The Canadian economy appears to be losing steam as it heads into the second quarter, which is expected to be a tough period made worse by the Alberta wildfires. ",Canada.com,economy,2016-05-31 01:46:00,-0.0926667124683553,-0.251395778760838,0,0,0
74250,Fact-checking GOP candidate statements on Obama's military ...,"Earlier this month, Jeb Bush said at a debate in South Carolina that """"""every weapon system has been gutted,"""""" during the Obama administration.",PBS NewsHour,obama,2016-01-25 15:01:29,0.0441941738241592,-0.18245011229994,456,0,0
8190,3rd Party to Operate Microsoft's German Data Center,"Microsoft has revealed new details about its plans to open data centers in Germany. In a blog post, Ralf Wigand, senior program manager at",CMSWire,microsoft,2015-12-09 19:19:28,0.0441941738241592,-0.0311856332993227,4,5,17
102912,Obama on Brexit: US-UK Relationship Will Endure,President Obama said Friday the US-UK relationship will not change as a result of Britain's vote to pull out of the European Union. Obama said,USA TODAY,obama,2016-06-24 20:00:11,-0.132582521472478,-0.146201854910306,3,0,1
95034,"Obama to Republicans: Like it or not, you're stuck with Trump","If Republican leaders won't line up behind Donald Trump, President Obama is trying to lash them together himself. Obama seized on the",Los Angeles Times,obama,2016-05-06 23:35:11,-0.0753778361444409,-0.0222084079537095,118,0,1
66208,Why Obama and Trudeau are so close,"Justin Trudeau spent some of that time cultivating relations with the American embassy and, through it, the Obama administration.",The Globe and Mail,obama,2015-12-09 21:40:38,0.0651988715940917,0.415816017640393,191,6,1
35944,Microsoft launches first preview of Skype for the Universal Windows ...,"Microsoft today launched a preview of the next version of Skype for Windows 10. This preview, which is now rolling out to Windows Insiders,",TechCrunch,microsoft,2016-03-24 15:01:51,0.0691748238161833,-0.0521286035142687,96,7,86
104517,Trump: Who's paying for Obama's political trips?,"Donald Trump on Tuesday ratcheted up his criticism of President Barack Obama's travel aboard Air Force One to help Hillary Clinton, ripping",Politico,obama,2016-07-05 13:00:14,0,0.119925402950031,1229,48,50
16079,Auto Show: some see sales slowdown; fuel economy quandry,"U.S. fuel economy standards — or CAFE standards, for corporate average fuel economy — are scheduled to rise to a fleet-wide average of 54.5 miles per gallon in 2025. [] that gas is hovering around $2 per gallon, car companies are having a hard time selling fuel-efficient small cars, hybrids and electrics. Fiat Chrysler will spend $10,000 more to make the plug-in hybrid version of its new ",seattlepi.com,economy,2016-01-12 11:26:00,0.2271875,-0.219572916666667,1,1,0
9445,Donald Trump's Divisiveness Is Bad for the Economy,"White House spokesperson Josh Earnest described Donald Trump as """"""offensive and toxic,"""""" though that only begins to describe the corrosive",The Fiscal Times,economy,2015-12-15 11:20:20,-0.0846153076381606,-0.350938446468717,16,0,0
11195,Microsoft Buys Talko To Add to Skype for Business,"Microsoft announced that it has acquired technology from mobile communications app Talko to bring it to Skype. Specifically, it will become part of Skype for Business. In addition to the tech, the Skype team is getting Talko employees. “Together, the new technology and talent will help us deliver great new features and capabilities in both Skype and Skype for Business,” ",WebProNews,microsoft,2015-12-22 08:39:00,0.0416666666666667,-0.00968245836551846,2,0,0
73655,"Obama tours auto show, pledges help for Flint's water crisis","DETROIT (AP) — President Barack Obama on Wednesday hailed the revival of the nation's auto industry while acknowledging the water crisis in nearby Flint, Michigan, saying the detection of high levels ",Richmond Times-Dispatch,obama,2016-01-21 02:29:00,0.121055941678321,-0.0684653196881458,0,0,0
60908,"Global Economy Week Ahead: Central Bank Updates, US ...","Central bank reports in the U.S., England and China will help shape market sentiment this week in a shaky post-Brexit world. And American",Wall Street Journal,economy,2016-07-03 20:01:04,0.220970869120796,0.191666666666667,-1,2,20
4388,US consumer confidence falls hard in November,Confidence in the economy eroded this month as Americans became more worried about the job market. ,FOX30 / CBS47 Jacksonville,economy,2015-11-24 07:39:00,0.049977445198074,-0.187890625,0,0,0
92554,Obama has long focused on his legacy. Now he will step directly into ...,"As a young presidential candidate, Barack Obama traveled to Berlin in 2008 to lay out a new approach to tackling thorny global challenges,",Los Angeles Times,obama,2016-04-25 10:55:11,0.0963021174002133,-0.297592666579706,26,0,5
45935,Real Earth wins Microsoft Indoor Localization award,"Real Earth won the first place in Microsoft's Indoor Localization Competition, a well-known annual competition wich brings together real-time or",WinBeta,microsoft,2016-04-28 18:20:26,0.0708683386892301,0.171893077561711,1,1,0
19380,"Cortana to Scan Email, Remind You About Commitments",Microsoft's digital personal assistant can now suggest reminders based on your email. ,PC Magazine,microsoft,2016-01-25 09:35:00,0.309359216769115,0.182426647556444,0,0,0
8752,'Internet economy' is 6pc of US GDP,"The internet's economic impact has doubled since 2007 and now fuels at least six per cent of the overall US economy, a study showed on",Himalayan Times,economy,2015-12-11 20:00:18,0,-0.0637887953849786,0,0,0
64286,Obama buys Salman Rushdie’s book,US President Barack Obama visited a local bookstore here with his two daughters — Sasha and Malia — to buy books including one of Indian-origin writer Salman Rushdie. In all Obama purchas ,The Hindu,obama,2015-11-29 04:24:00,0.0510310363079829,0.0673519882600406,1,0,0
44333,Microsoft Sues U.S. Over Gag Orders On Government Surveillance,Microsoft is suing the Justice Department over gag orders that bar the company from informing customers when the government seeks information about them. Microsoft says the secrecy orders violate its free speech rights and customer legal protections against unreasonable searches. ,NPR,microsoft,2016-04-14 13:34:00,0.0790569415042095,0.0395284707521047,-1,-1,-1
71131,"Kansas Lawmaker Under Fire For Making Fun Of Latinos, Obama ...",It then jokingly fashioned unrelated words into a mock sentence in heavily accented English that celebrated Obama's leaving office in January,Huffington Post,obama,2016-01-08 14:24:45,-0.0329403922934207,-0.113655151164579,148,10,0
36733,USD/JPY: bears lining up on mixed U.S. economy outlook,"However, this streak of seven-day gains might end here as markets take a step back and ponder in respect of the US economy and its inflation",FXStreet,economy,2016-03-29 02:01:07,0.0314074317268505,-0.0342400784644404,3,0,0
44597,George Gilder Uncovers The Economy-Sapping Scandal Of Money,"Writing about the malaise-ridden 1970s in his masterful 1981 book Wealth and Poverty, George Gilder revealed that housing was among the",Forbes,economy,2016-04-24 14:01:17,-0.0208333333333333,0,21,1,6
40749,Apple CEO Tim Cook: Backdoor to iPhones Would Be Software Equivalent of Cancer,"In an interview, Cook reiterates his company's position that Apple will not create iPhone-cracking software for the FBI, as the government has ordered.     ",WBEZ 91.5 Chicago,microsoft,2016-03-23 20:17:00,0,-0.0765465544619743,-1,-1,-1
12059,Andhra-Microsoft to sign MoU on Monday,Andhra Pradesh Chief Minister N. Chandrababu Naidu and Microsoft CEO Satya Nadella a combo image. Photos: IANS,onmanorama,microsoft,2015-12-27 14:46:23,0.14173667737846,-0.0606339062590832,2,2,0
14761,Microsoft Windows boss says Microsoft has won the PC battle but not the war,When Microsoft first introduced the Surface Pro 4 tablet and Surface Book laptop back ,Business Insider via Yahoo UK & Ireland Finance,microsoft,2016-01-07 08:56:00,0.0167038276195265,0.268682907546595,0,0,0
3742,Microsoft presses pause on tool for porting Android apps to Windows 10 - CNET,"The software giant confirms its Project Astoria Android emulator is not developing as planned, although it's yet to write it off completely. ",CNET,microsoft,2015-11-16 05:37:00,0.0811898816047911,-0.179740048372022,-1,-1,-1
82447,Obama's Korean 2-step,The Obama administration's latest foreign policy two-step is revealed in South Korea amid talks of deploying a missile-defense system.,Tribune-Review,obama,2016-03-09 02:35:08,0,-0.109108945117996,0,0,0
74181,92 Democrats Ask Obama to Ban Import of 'Assault Weapons',(D-Bronx) and 91 other Democrats sent a letter to Obama this week asking him to go even further with his executive actions and ban the import,Breitbart News,obama,2016-01-24 16:45:30,0.0416666666666667,-0.0688449349391334,1374,9,0
5948,TARGIT Enables Self-Service Business Intelligence in the Cloud with Microsoft Azure Virtual Machines Offering,"TARGIT, the company behind the market-leading business intelligence and analytics platform, TARGIT Decision Suite, today announced availability of its first offering of Microsoft Azure Virtual Machines to allow access to advanced data discovery tools, simple self-service business analytics, comprehensive reporting, and stunning dashboards in the cloud via Azure. ",Business Wire via Yahoo! Finance,microsoft,2015-12-01 06:00:00,-0.019499395319447,0.161677019240049,0,0,0
50109,Hillary Clinton: Bill's job would be 'revitalizing economy.' Good idea?,"After all, a president's ability to influence the economy is more limited than you might think. A presidential spouse's ability to juice up the job",Christian Science Monitor,economy,2016-05-16 19:00:16,0,-0.1729375,10,18,0
90176,"Obama says unite against terror, fight IS group",US President Barack Obama urged nations on Wednesday to unite against terrorism after the deadly militant attacks in Brussels and said wiping out the Islamic State group was his &quot;top priority.&quot; ,Channel NewsAsia,obama,2016-03-23 10:15:00,-0.353553390593274,0.084621082756242,-1,-1,-1
80120,"President Obama's Teacher: Thanks for the Note, But I'd Prefer $12k!","0225-obama-letter-elementary-teacher-launch-01 President Barack Obama sent a touching note to a former teacher, wishing him a happy 80th",TMZ.com,obama,2016-02-26 00:46:04,0.0335012605086404,0.0651622866676922,36,5,1
100451,"A century later, the tide turns on Palestine","This week's dual commemoration of the May 1948 Palestinian Nakba (catastrophe of expulsion, exile, and occupation) and Israel's",Aljazeera.com,palestine,2016-05-15 00:00:00,0.0883883476483184,-0.0227377148471562,-1,-1,-1
31969,"Couchbase, the Database Company for the Digital Economy, Secures $30 Million in Funding Led by Sorenson Capital","Couchbase, the database for the Digital Economy, today announced it has secured $30 million in a series F round of funding led by Sorenson Capital with current investors participating in the round, including Accel Partners, Adams Street Partners, Ignition Partners, Mayfield Fund, North Bridge Venture Partners and West Summit. ",Business Wire via Yahoo UK & Ireland Finance,economy,2016-03-15 04:31:00,-0.09375,-0.0631476856926153,-1,0,0
36218,US 4th quarter GDP revised upward but company profits suffer,"The US economy grew faster at the end of 2015 than originally believed thanks to more willing spending by consumers, the Commerce Department said Friday. Most economists see US gross domestic product growth sticking to the fourth quarter pace during the current quarter and maybe picking up significantly only in the second half of this year as strong job creation numbers translate into better ",AFP via Yahoo! India News,economy,2016-03-25 08:34:00,0.0902566748839726,-0.198566960582892,0,0,0
6942,Surface Pro Holiday Deals 2015: Microsoft Offers Huge Discount ...,"Microsoft is hosting another daily offer, this time putting a Surface Pro deal front-and-center on its online store. On Friday, the store is offering a",International Business Times,microsoft,2015-12-04 14:20:20,0.0883883476483184,0.180421959121758,0,0,0
30520,Microsoft gives away SONiC networking kit as part of the Open Compute Project,"Microsoft took a big step into the world of free, open- […] ",SiliconANGLE,microsoft,2016-03-10 13:35:00,-0.218605806498484,-0.182686561211179,3,1,43
41115,The US economy: Goldilocks it's not,The last few years the U.S. economy has been marked by barren first quarters following by blossoming growth in the spring. The same pattern,MarketWatch,economy,2016-04-10 17:05:13,-0.255155181539914,-0.267083333333333,33,1,28
48595,Microsoft will deliver open source .Net Core in June,"In an effort to woo non-Windows developers, Microsoft is moving .Net Core, the open source, cross-platform implementation of its .",InfoWorld,microsoft,2016-05-10 20:45:24,-0.0439814814814813,0.0530390705434705,21,3,25
63817,France's president has always been far tougher than Obama,"Most notably, at the crucial moment in the Syrian war when Obama declared that his """"""red line"""""" had been crossed, France, more than any other",New York Post,obama,2015-11-18 00:00:00,-0.0416666666666667,-0.225,-1,-1,-1
45120,Microsoft Translator app now supports images on Android,Microsoft's Translator app for Android now has the ability to translate text within images. Its latest update also adds additional downloadable,TechnoBuffalo,microsoft,2016-04-25 00:00:00,0.0883883476483184,0.027277236279499,7,1,8
77359,Mind your Ps and Qs: Israeli lawmaker puzzles with Palestine ...,Jerusalem (AFP) - An Israeli parliamentarian has drawn ire and ridicule after suggesting &quot;Palestine&quot; is a borrowed term that Palestinians,Yahoo News,palestine,2016-02-11 11:10:09,0.04776356882546,-0.272772362794991,5,0,0
25714,"Developing 'blue economy' would mean social, economic, environmental development: Anil Wadhwa","New Delhi, Feb. 19 (ANI): Underlining the potential of the 'blue economy', Secretary (East) Anil Wadhwa on Friday said it would mean integrating its goals into social, economic and environmental development. &quot;Leveraging of technology, such as marine spatial planning to harvest marine resources in a sustainable manner, is a priority. ",ANI via Yahoo! India News,economy,2016-02-19 05:06:00,0.0376889180722205,-0.0736569563735987,0,0,0
29643,"Microsoft's Edge reverses trend, gains share among Windows 10 ...","Microsoft's Edge browser made gains in user and usage share last month, but the default browser of Windows 10 remained the choice of a",Computerworld,microsoft,2016-03-07 19:00:36,0.0441941738241592,0.0999131567356817,15,5,4
14582,Muscat Festival 2016 success will give economy a boost,"However, Salem Al Maamari, Ministry of Tourism representative, said that the festival would definitely contribute to the economy and that the",Times of Oman,economy,2016-01-06 23:40:22,0.11257238165765,0,2,0,0
66351,"Donald Trump's Muslim travel ban may be dumb but laid-back, do ...","But by taking such an extreme position, he may force more timid politicians like Obama to finally confront this ISIS menace properly """""" before it's",Daily Mail,obama,2015-12-10 15:44:43,-0.144337567297406,0.172548691516367,641,18,48
16726,South Africa's worst drought in memory adds to economic gloom,"The worst drought in over a hundred years has devastated crops and could tip the economy into recession, adding to a loss of investor faith in",Reuters,economy,2016-01-14 16:12:27,-0.206700961641214,-0.281406225159217,4,0,1
47533,Microsoft's take on 3D Touch hovers above Apple's own,"Add this to the list of cool smartphone experiments, like Word Flow, that Microsoft's working on: tech that can detect your fingers before they",TechRadar,microsoft,2016-05-05 17:40:22,-0.128819444444445,0.306186217847897,6,1,0
53902,Property market could put entire economy at risk - The West Australian,"The Australian property market could face """"""dramatic and destabilising developments"""""" and put the entire economy at risk, the OECD has warned",The West Australian,economy,2016-06-03 01:59:09,-0.113066754216661,-0.190940653956493,11,0,10
67281,Obama administration sets $1.83 billion arms sale to Taiwan,WASHINGTON (Reuters) - President Barack Obama's administration formally notified Congress on Wednesday of a $1.83 billion arms sale,Yahoo News,obama,2015-12-16 16:47:42,0.132582521472478,0.0625,59,0,1
17050,What is the biggest risk to the global economy?,"For the first time, the survey cited the negative consequences of climate change as the biggest threat facing the global economy, notes The",The Week UK,economy,2016-01-15 16:40:20,0,-0.0599478940414091,3,3,2
73155,Michelle Obama turns 52! A dance party of photos for her birthday,(and presidential hopeful) Barack Obama and Michelle Obama dance as Oprah Winfrey watches during a December 2007 campaign rally in,Politico,obama,2016-01-17 00:00:00,-0.0753778361444409,-0.129046350302191,318,30,0
48519,The Microsoft phone that reacts BEFORE you touch it,"Microsoft unveiled the pre-touch technology at the CHI 2016 human computer interface conference in San Jose, California. They say it will transform how people interact with phones. ",Daily Mail,microsoft,2016-05-09 05:44:00,-0.0274305555555556,0.0721687836487032,36,0,0
46261,"Microsoft Outlook For Android Adds Wunderlist, Facebook, And ...","In its quest for world domination adequacy, Microsoft has an Android variant of their well-known Outlook email client. In fact, it's a decent app.",Android Police,microsoft,2016-04-29 21:40:23,0,-0.075,10,1,0
48191,"Google, Apple and Microsoft may need licence for Maps in India","Companies such as Google, Microsoft and Apple, which have millions of Indians using their maps, would be hit directly by the legislation if it is",Times of India,microsoft,2016-05-09 06:20:21,-0.106785267871291,-0.261805555555556,0,0,0
69000,Obama Is 'Hopelessly Out of Touch' on Daesh,"US President Barack Obama's comments on Daesh (also known as ISIL) show that he is hopelessly out of touch, according to the Washington",Sputnik International,obama,2015-12-27 15:10:43,0,-0.0691066000755131,2,1,0
71095,Is Obama's Hope For Better Fuel Economy Sputtering Out?,"That's a huge turnaround from 2009, and the Obama administration cheered the rebound as vindication of the president's decision to rescue",NPR,obama,2016-01-08 10:08:44,0,-0.0726722092687432,76,1,14
95608,President Obama's Deceitful Legacy Tour,As President Obama's second term nears its end he has begun a media tour emphasizing what he claims are the positive aspects of his,Accuracy In Media,obama,2016-05-09 09:15:12,0,-0.0489047431284835,24,2,0
43212,Microsoft Is on a Charge in the SaaS Market,New data from Synergy Research Group shows that Microsoft is now challenging for leadership in the enterprise SaaS market. In 2015 Microsoft grew its market share by almost three percentage points but ,Marketwired via Yahoo! Finance,microsoft,2016-04-18 03:00:00,-0.00231481481481467,0.0187088856277891,0,0,0
4707,More to the state economy than single number,"The October report from the Vermont Department of Labor looked good. Vermont's unemployment rate remained stable at 3.7 percent, about",BurlingtonFreePress.com,economy,2015-11-25 17:52:14,0.114904851942814,0.15234638577342,6,2,1
72731,Obama congratulates Pena Nieto on 'Chapo' recapture,"US President Barack Obama congratulated his Mexican counterpart Enrique Pena Nieto Friday on the recapture of drug baron Joaquin &quot;El Chapo&quot; Guzman, the White House said. Pena Nieto has now launched extradition proceedings for Guzman, while boosting security at the prison where he is held. The White House said Obama spoke with Pena Nieto &quot;to congratulate him on the arrest,&quot; which occurred one ",AFP via Yahoo! News,obama,2016-01-15 18:48:00,0.0472455591261534,-0.0393444998751644,0,0,0
74127,"Bill Maher destroys Sarah Palin, Obama is just a 'much better parent ...","The former half-term governor of Alaska addressed the situation during a campaign rally on Wednesday, blaming Present Obama for her son's",Blasting News,obama,2016-01-23 00:00:00,0.0371869704634291,-0.039975134316677,3486,1,0
68807,BETWEEN THE LINES,"""""""In some areas of the Middle East where church bells have rung for centuries on Christmas Day, this year they will be silent,"""""" Obama said.",WND.com,obama,2015-12-25 22:46:41,0,-0.0638888888888888,105,16,0
56024,French Economy Grows Faster Than Estimated as Investment Jumps,"The French economy grew faster than originally estimated in the first quarter, lifted by improving corporate investment. ",Bloomberg,economy,2016-05-30 00:38:00,-0.0416666666666667,0.174322480494864,-1,-1,-1
56445,"Ahead of climate, economy, refugees, survey finds Europeans view ...","BERLIN """""" Europeans view the militant group Islamic State as the biggest threat facing their countries, ahead of climate change, economic",The Japan Times,economy,2016-06-14 06:20:08,0.0277777777777777,0.0230594510179665,-1,0,0
79919,Obama warns high court credibility at stake in nominee fight,WASHINGTON (AP) — President Barack Obama accused Senate Republicans on Wednesday of putting the Supreme Court's credibility at risk if they make good on their vow not to consider or vote on his pick to replace the late Justice Antonin Scalia. ,Denver Post,obama,2016-02-24 06:52:00,0.100797600417867,-0.119968908732638,1,0,0
96067,Obama Said to Plan Release of Methane-Limit Rules on Thursday,The Obama administration will unveil on Thursday the first explicit U.S. regulation of methane emissions with a rule designed to reduce leaks of the potent greenhouse gas from oil wells. ,Bloomberg,obama,2016-05-11 16:11:00,0.0643852350400433,0.0467722140694726,11,3,5
62949,Settlers Attack School in Nablus Village of Burin," their attacks against Palestinians in the West Bank, Jerusalem, Gaza and the Arab communities in the occupied 1948 Palestinian land during",WAFA - Palestine News Agency,palestine,2015-11-22 14:24:43,0,0.139754248593737,9,0,0
10623,Microsoft Says Xbox One Cloud Tech Available to Any Game ...,"Microsoft will not keep outside developers from using its Azure cloud-based technology, not even developers of exclusive games for other",GameSpot,microsoft,2015-12-20 11:46:22,-0.0436460197887822,-0.100698463931817,184,108,18
78171,Obama welcomes Southeast Asian leaders to US for talks,"President Barack Obama opened a meeting of leaders from a 10-nation bloc of Southeast Asian nations on Monday, calling the landmark gathering on U.S. soil a reflection of his personal commitment to an enduring partnership ",Channel 8 San Diego,obama,2016-02-15 17:11:00,0,-0.0833333333333333,0,0,0
70795,Palestinian Authority to Lead to Palestinian State - President,"The Palestinian Authority will not collapse, and will be followed by a Palestinian state, President Mahmoud Abbas said on Wednesday.",Sputnik International,palestine,2016-01-06 22:24:49,0.0883883476483184,-0.191929168068732,5,0,0
10252,Goldman Sachs thinks Microsoft is making a comeback -- here's why,"Goldman Sachs has published a 22-page research note looking at Microsoft's business and its opportunities. The research, titled """"""Righting a",Business Insider Australia,microsoft,2015-12-18 11:08:22,-0.118585412256314,-0.0450319245468708,2,1,16
36972,Brussels' economy is rebounding after terrorist attacks,Marketplace host Lizzie O'Leary talked to BBC reporter Dan Johnson in Brussels about how residents in the Belgian capital are returning to,Marketplace.org,economy,2016-03-29 01:01:11,0,0.0533001790889026,0,0,0
36793,Claim and counter-claim on Scotland's economy,"In addition, for the first time in decades our unemployment and onshore economy is diverging negatively from rUK and, given our taxes are now higher, it will be",Herald Scotland,economy,2016-03-27 02:20:52,0.0472455591261534,0.100396813143076,-1,-1,-1
52773,Botswana's economy to return to growth this year - cenbank,GABORONE May 30 (Reuters) - Botswana's economy will return to growth this year after contracting in 2015 as water and electricity supply,Reuters Africa,economy,2016-05-30 09:40:12,-0.142361111111111,-0.0262872195060019,0,0,0
9759,"Canada's Trudeau Says Fed Hike Signals Stronger U.S. Economy, Which is Good for Canada","Canada's Trudeau Says Fed Hike Signals Stronger U.S. Economy, Which is Good for Canada ",Nasdaq,economy,2015-12-16 10:14:00,0.0746356165675388,0.0746356165675388,2,0,0
23660,The freelance economy may be here to stay,"""""""The economy benefits by having the ability to bring together the best talent who have experience, skills, and expertise that's relevant,"""""" he said.",Yahoo Finance,economy,2016-02-10 18:54:25,-0.132582521472478,-0.0999131567356817,38,0,421
103144,Afghanistan War: Obama's Vietnam,President Obama's legacy is being tarnished for having been engaged in seven foreign wars in third world countries during two terms,Huffington Post,obama,2016-06-26 22:40:12,-0.125,0,29,1,0
53520,Microsoft unveils its new vision for Windows,"Microsoft announced Windows Holographic, a software platform that enables VR and AR gadgets to work together, even if they're made by different manufacturers. Think of it like the Windows operating system, but for virtual reality. Popular: Radical Islam in America | Graham Opposes Republican Leader | Guns in America ",CNN Money,microsoft,2016-06-01 06:00:00,-0.0551198189805122,0.00919253331835685,0,0,0
9835,Working people need to benefit from growth in economy,"Strong growth in the economy in the three months to September was not matched by growth in employment, with more people not in work.",Scoop.co.nz (press release),economy,2015-12-16 23:39:21,-0.118055555555556,-0.201041020121658,2,0,0
45517,New logistics model to support the circular economy,Deutsche Post DHL Group together with Cranfield University and the Ellen MacArthur Foundation's Circular Economy 100 have developed a,Post and Parcel,economy,2016-04-27 10:56:20,-0.00736569563735976,-0.162045304021917,1,0,2
